App,review_date,review_description,rating,thumbsUpCount,developer_response,developer_response_date,appVersion
Zomato,17-07-2023 06:30,Had a horrible experience. I was in a call while the order reached and the delivery boy marked the order as 'cancelled'. You can't call them back. I tried to reach the boy more than 10 times within 2 minutes. but yes your total payment is not returned on basis of their cancellation policy. Full amount they kept as cancellation charge just because you didn't pick up the call. Rude behaviour from all of them. Restaurant arranged the same delivery understanding the situation.,1,5,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",21-07-2023 08:08,17.5.4
Zomato,07-07-2023 14:12,"Great app. Worst customer service. The restaurant accepts my orders & then calls me back to say they don't have items that I've ordered. So I ask for a refund. They charge me penalty charges. For what? Isn't it the fault of the restaurant? & your ""we're sorry for the inconvenience"" is the worst kind of customer support I have got on any platform yet! No option of zero stars or I would have given that! You did lose a customer today. May be more!! Will make sure to spread the word!!!",1,8,,,17.4.7
Zomato,10-07-2023 12:03,"It is good for occasional/emergency convenience. For a given order, the rates are 40-45% more compared to rates at the restaurant. Gold membership is a big scam. Do not, I repeat; DO NOT fall for it. Secondly, there's no customer support on call & the customer care bot as dumb as an ape. Deleting this app shortly.",2,9,"Hi Waroon, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",11-07-2023 10:05,17.5.8
Zomato,05-07-2023 16:07,"Ordering is quite easy so it really helps... But when one delivery guy is assigned for more than one order, then the order isn't fresh when received and thus paying so much for stale food does not make sense!!! So zomato needs to keep a check that one delivery guy doesn't have to go and deliver 2-3 orders!!",3,27,"Hi Jheel, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",11-07-2023 10:59,17.5.8
Zomato,17-07-2023 20:37,"Unfortunately, I had a disappointing experience with a food delivery app. I ordered food and found that the Pepsi had leaked, resulting in a reduced quantity. I contacted the support team and shared photos to explain the issue. However, the resolution offered was not satisfactory. They provided a coupon worth 57 rupees, but with an expiry date of 30 days. This seems unreasonable as it should be my choice when to use the coupon to compensate for my loss. I am considering taking action on this.",1,6,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",21-07-2023 08:11,17.6.0
Zomato,19-07-2023 15:59,"Why does it default to 'no cutlery'? Really annoying! Filters need work. If I select 'Mughlai', why am I shown South Indian Veg and Chinese food? Used to be great, but now doesn't compare to competitors, esp swiggy. Loads of charges and fees such as ₹60 delivery charge for less than 5km, + gov fees, has no discounts and prices marked up. Needs a rethink and reinvention.",2,1,"Hi there, please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",02-11-2022 10:20,17.6.0
Zomato,23-07-2023 07:51,"Since last few months, the app has some issues with card payment. I've been using my card payment since the beginning. Everytime I have to re-enter the details or pay in cash. I've even complained a few times, but no action has been taken on it.",2,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",23-07-2023 07:53,17.6.0
Zomato,24-07-2023 14:47,Delivery took way longer than expected. It was supposed to reach within 20 minutes but it's been 40 mins and still my order is not here. Firstly they didn't cancelled it and now taking longer to deliver. No gonna use this app ever again and will recommend everyone to cook instant noodles over zomato. I want my money back.,1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",24-07-2023 14:48,17.6.2
Zomato,06-07-2023 09:34,"Don't close a refund as successfully completed if it's not yet done so. The app says that it's done but when I contact customer care to get the transaction ID, they say to wait as it's not yet generated(ergo not successfully refunded). This is clearly misleading and has to be fixed in the app! Also some of your customer support staff is pretty rude.",1,288,"Hi Harsha, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",12-07-2023 11:44,17.5.6
Zomato,01-07-2023 18:00,"The worst experience with customer support, there is no chance to get any support. I have ordered food at 10:47 PM, In live tracking screen, it was showing as order preparing and order picked at 11:30Pm. And, our delivery partner pickup. It showed as it will take 6 minutes. It's been more than 25 minutes it still showing as it will take 6 minutes. Can't even take any help from zomato customer support. I am uninstalling the app. I will never order food from zomato again. Worst app",1,63,"Hi Kamal, we're sorry to hear that. We are constantly working to improve our support infrastructure. It would be great if you can share your concern at psreviewsupport@zomato.com, so we can address the same on priority.",07-07-2023 13:21,17.5.4
